TXN4751067640,ACC57443,ACC68403,307.44,2025-01-17T10:24:00.000Z,Success,false,"48.8566 N, -118.2437 W",Desktop,Slice3,8,233,8699
TXN8858848074,ACC24867,ACC67672,149.97,2025-01-17T10:20:00.000Z,Failed,false,"40.7128 N, 37.6173 W",Desktop,Slice1,3,132,1220
TXN7511269601,ACC14110,ACC40602,772.24,2025-01-17T10:45:00.000Z,Failed,false,"35.6895 N, 37.6173 W",Desktop,Slice3,8,177,6423
TXN8902547494,ACC14105,ACC72307,559.81,2025-01-17T10:50:00.000Z,Failed,true,"35.6895 N, 0.1278 W",Desktop,Slice3,4,100,3772
TXN6822416237,ACC98500,ACC12069,635.34,2025-01-17T10:54:00.000Z,Success,true,"35.6895 N, -74.006 W",Mobile,Slice3,15,221,8638
TXN8918643323,ACC22774,ACC61845,646.29,2025-01-17T10:43:00.000Z,Success,false,"34.0522 N, 0.1278 W",Mobile,Slice2,18,157,4638
TXN2644019441,ACC69928,ACC15272,181.28,2025-01-17T10:07:00.000Z,Success,true,"51.5074 N, 139.6917 W",Desktop,Slice3,10,173,9877
TXN7066384355,ACC45635,ACC93414,381.94,2025-01-17T10:22:00.000Z,Failed,false,"34.0522 N, 37.6173 W",Desktop,Slice3,8,94,9531
TXN5268233590,ACC76335,ACC44209,693.73,2025-01-17T10:52:00.000Z,Success,false,"40.7128 N, 37.6173 W",Desktop,Slice2,3,204,6513
TXN3610926310,ACC64812,ACC14886,333.81,2025-01-17T10:21:00.000Z,Failed,true,"34.0522 N, 139.6917 W",Mobile,Slice3,18,131,1649
TXN9293693445,ACC60880,ACC94809,274.03,2025-01-17T10:32:00.000Z,Success,true,"40.7128 N, 0.1278 W",Desktop,Slice3,7,70,5983
TXN2348724644,ACC97883,ACC71524,319.5,2025-01-17T10:37:00.000Z,Success,true,"51.5074 N, 37.6173 W",Mobile,Slice2,14,217,3460
TXN7250272568,ACC49715,ACC10486,59.57,2025-01-17T10:31:00.000Z,Failed,false,"35.6895 N, 37.6173 W",Mobile,Slice3,11,78,7280
TXN4930471112,ACC28678,ACC21230,1485.37,2025-01-17T10:02:00.000Z,Failed,false,"55.7558 N, 2.3522 W",Mobile,Slice2,13,149,3093
TXN6073923771,ACC31273,ACC75160,1285.8,2025-01-17T10:17:00.000Z,Failed,true,"34.0522 N, 2.3522 W",Desktop,Slice2,7,87,4938
TXN2215717837,ACC95972,ACC50750,483.36,2025-01-17T11:00:00.000Z,Failed,true,"55.7558 N, 37.6173 W",Mobile,Slice2,12,56,1009
TXN1676848215,ACC95938,ACC18507,199.81,2025-01-17T10:54:00.000Z,Success,false,"34.0522 N, 139.6917 W",Desktop,Slice1,14,151,9301
